timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/09/05 21:22:26.589, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 231.61 W
2026/09/05 21:22:31.590, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 221.01 W
2026/09/05 21:22:36.590, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.57 W
2026/09/05 21:22:41.591, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 226.43 W
2026/09/05 21:22:46.591, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 231.08 W
2026/09/05 21:22:51.592, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.93 W
2026/09/05 21:22:56.592, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 228.90 W
2026/09/05 21:23:01.593, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 230.24 W
2026/09/05 21:23:06.596, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 238.34 W
2026/09/05 21:23:11.598, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 223.90 W
2026/09/05 21:23:16.598, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 224.11 W
2026/09/05 21:23:21.599, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.41 W
2026/09/05 21:23:26.600, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.28 W
2026/09/05 21:23:31.600, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.46 W
2026/09/05 21:23:36.601, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.85 W
2026/09/05 21:23:41.601, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 235.01 W
2026/09/05 21:23:46.602, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 235.10 W
2026/09/05 21:23:51.602, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.70 W
2026/09/05 21:23:56.603, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.15 W
2026/09/05 21:24:01.603, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 231.41 W
2026/09/05 21:24:06.604, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.78 W
2026/09/05 21:24:11.604, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 233.82 W
2026/09/05 21:24:16.605, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 239.90 W
2026/09/05 21:24:21.606, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 233.38 W
2026/09/05 21:24:26.607, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 237.09 W
2026/09/05 21:24:31.607, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.33 W
2026/09/05 21:24:36.608, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 235.22 W
2026/09/05 21:24:41.608, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.43 W
2026/09/05 21:24:46.609, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.62 W
2026/09/05 21:24:51.609, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.61 W
2026/09/05 21:24:56.610, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.88 W
2026/09/05 21:25:01.610, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.46 W
2026/09/05 21:25:06.611, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.68 W
2026/09/05 21:25:11.611, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.45 W
2026/09/05 21:25:16.612, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.87 W
2026/09/05 21:25:21.613, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.62 W
2026/09/05 21:25:26.613, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.98 W
2026/09/05 21:25:31.614, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.89 W
2026/09/05 21:25:36.614, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.40 W
2026/09/05 21:25:41.615, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.70 W
2026/09/05 21:25:46.615, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 230.21 W
2026/09/05 21:25:51.616, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.05 W
2026/09/05 21:25:56.616, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.77 W
2026/09/05 21:26:01.617, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 229.93 W
2026/09/05 21:26:06.617, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.60 W
2026/09/05 21:26:11.618, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 231.92 W
2026/09/05 21:26:16.619, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 236.45 W
2026/09/05 21:26:21.619, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.67 W
2026/09/05 21:26:26.620, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.18 W
2026/09/05 21:26:31.620, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.26 W
2026/09/05 21:26:36.621, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.87 W
2026/09/05 21:26:41.621, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 231.13 W
2026/09/05 21:26:46.622, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.36 W
2026/09/05 21:26:51.622, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.26 W
2026/09/05 21:26:56.623, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 235.28 W
2026/09/05 21:27:01.623, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.46 W
2026/09/05 21:27:06.624, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.92 W
2026/09/05 21:27:11.625, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.38 W
2026/09/05 21:27:16.625, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.40 W
2026/09/05 21:27:21.626, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 231.23 W
2026/09/05 21:27:26.626, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.38 W
2026/09/05 21:27:31.627, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 238.06 W
2026/09/05 21:27:36.627, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.63 W
2026/09/05 21:27:41.628, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.76 W
2026/09/05 21:27:46.628, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.67 W
2026/09/05 21:27:51.629, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.82 W
2026/09/05 21:27:56.629, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.40 W
2026/09/05 21:28:01.630, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.26 W
2026/09/05 21:28:06.631, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.03 W
2026/09/05 21:28:11.631, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 238.36 W
2026/09/05 21:28:16.632, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.84 W
2026/09/05 21:28:21.632, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.87 W
2026/09/05 21:28:26.633, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 229.14 W
2026/09/05 21:28:31.633, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.01 W
2026/09/05 21:28:36.634, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 69, 235.50 W
2026/09/05 21:28:41.634, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.23 W
2026/09/05 21:28:46.635, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.66 W
2026/09/05 21:28:51.636, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 230.32 W
2026/09/05 21:28:56.636, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.68 W
2026/09/05 21:29:01.637, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.81 W
2026/09/05 21:29:06.637, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.66 W
2026/09/05 21:29:11.638, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.91 W
2026/09/05 21:29:16.638, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.80 W
2026/09/05 21:29:21.639, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.86 W
2026/09/05 21:29:26.639, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 237.77 W
2026/09/05 21:29:31.640, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 229.76 W
2026/09/05 21:29:36.640, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.39 W
2026/09/05 21:29:41.641, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.90 W
2026/09/05 21:29:46.641, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 239.55 W
2026/09/05 21:29:51.642, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.07 W
2026/09/05 21:29:56.643, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 229.44 W
2026/09/05 21:30:01.643, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.17 W
2026/09/05 21:30:06.644, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.20 W
2026/09/05 21:30:11.644, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.38 W
2026/09/05 21:30:16.645, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.64 W
2026/09/05 21:30:21.645, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 221.25 W
2026/09/05 21:30:26.646, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.57 W
2026/09/05 21:30:31.646, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.62 W
2026/09/05 21:30:36.647, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.76 W
2026/09/05 21:30:41.647, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.86 W
2026/09/05 21:30:46.648, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 242.05 W
2026/09/05 21:30:51.649, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.81 W
2026/09/05 21:30:56.649, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.12 W
2026/09/05 21:31:01.650, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.12 W
2026/09/05 21:31:06.650, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.99 W
2026/09/05 21:31:11.651, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 223.46 W
2026/09/05 21:31:16.652, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 235.02 W
2026/09/05 21:31:21.652, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.54 W
2026/09/05 21:31:26.653, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.53 W
2026/09/05 21:31:31.654, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.76 W
2026/09/05 21:31:36.655, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 235.60 W
2026/09/05 21:31:41.655, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 228.45 W
2026/09/05 21:31:46.656, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 224.45 W
2026/09/05 21:31:51.657, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.18 W
2026/09/05 21:31:56.658, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.77 W
2026/09/05 21:32:01.659, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.36 W
2026/09/05 21:32:06.659, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.56 W
2026/09/05 21:32:11.660, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 225.83 W
2026/09/05 21:32:16.660, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.41 W
2026/09/05 21:32:21.661, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.04 W
2026/09/05 21:32:26.663, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.62 W
2026/09/05 21:32:31.664, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.90 W
2026/09/05 21:32:36.664, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.90 W
2026/09/05 21:32:41.665, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 230.82 W
2026/09/05 21:32:46.665, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.11 W
2026/09/05 21:32:51.666, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.48 W
2026/09/05 21:32:56.667, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.98 W
2026/09/05 21:33:01.667, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.20 W
2026/09/05 21:33:06.668, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.97 W
2026/09/05 21:33:11.668, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.46 W
2026/09/05 21:33:16.669, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.45 W
2026/09/05 21:33:21.669, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.79 W
2026/09/05 21:33:26.670, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.47 W
2026/09/05 21:33:31.670, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.68 W
2026/09/05 21:33:36.671, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.98 W
2026/09/05 21:33:41.672, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 230.04 W
2026/09/05 21:33:46.672, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.41 W
2026/09/05 21:33:51.673, 0, NVIDIA L40S, 34 %, 35 %, 27969 MiB, 46068 MiB, 66, 207.52 W
2026/09/05 21:33:56.673, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.18 W
2026/09/05 21:34:01.674, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 69, 238.04 W
2026/09/05 21:34:06.675, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.38 W
2026/09/05 21:34:11.676, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 232.92 W
2026/09/05 21:34:16.676, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 231.73 W
2026/09/05 21:34:21.677, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.82 W
2026/09/05 21:34:26.677, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.37 W
2026/09/05 21:34:31.678, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 228.57 W
2026/09/05 21:34:36.678, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.54 W
2026/09/05 21:34:41.679, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.64 W
2026/09/05 21:34:46.679, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 228.84 W
2026/09/05 21:34:51.680, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.45 W
2026/09/05 21:34:56.680, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.85 W
2026/09/05 21:35:01.681, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.26 W
2026/09/05 21:35:06.681, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.92 W
2026/09/05 21:35:11.682, 0, NVIDIA L40S, 99 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.07 W
2026/09/05 21:35:16.683, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.23 W
2026/09/05 21:35:21.683, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.07 W
2026/09/05 21:35:26.684, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 237.34 W
2026/09/05 21:35:31.684, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.76 W
2026/09/05 21:35:36.685, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.55 W
2026/09/05 21:35:41.686, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.36 W
2026/09/05 21:35:46.686, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.09 W
2026/09/05 21:35:51.687, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.25 W
2026/09/05 21:35:56.687, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.77 W
2026/09/05 21:36:01.688, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.04 W
2026/09/05 21:36:06.688, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.35 W
2026/09/05 21:36:11.689, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 237.65 W
2026/09/05 21:36:16.690, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 233.24 W
2026/09/05 21:36:21.690, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.19 W
2026/09/05 21:36:26.691, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.28 W
2026/09/05 21:36:31.691, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.30 W
2026/09/05 21:36:36.692, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 226.40 W
2026/09/05 21:36:41.692, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 238.11 W
2026/09/05 21:36:46.693, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.38 W
2026/09/05 21:36:51.693, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.82 W
2026/09/05 21:36:56.694, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.61 W
2026/09/05 21:37:01.694, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 228.88 W
2026/09/05 21:37:06.695, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 207.58 W
2026/09/05 21:37:11.696, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 68, 237.89 W
2026/09/05 21:37:16.696, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 234.54 W
2026/09/05 21:37:21.697, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 67, 234.14 W
2026/09/05 21:37:26.697, 0, NVIDIA L40S, 98 %, 100 %, 27969 MiB, 46068 MiB, 68, 235.75 W
2026/09/05 21:37:31.698, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 63, 76.43 W
2026/09/05 21:37:36.699, 0, NVIDIA L40S, 0 %, 0 %, 27969 MiB, 46068 MiB, 61, 75.12 W
2026/09/05 21:37:41.700, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 224.07 W
2026/09/05 21:37:46.700, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 230.37 W
2026/09/05 21:37:51.701, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 221.13 W
2026/09/05 21:37:56.701, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 221.71 W
2026/09/05 21:38:01.702, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 65, 231.91 W
2026/09/05 21:38:06.702, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 226.71 W
2026/09/05 21:38:11.703, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 233.80 W
2026/09/05 21:38:16.703, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 227.46 W
2026/09/05 21:38:21.704, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 232.01 W
2026/09/05 21:38:26.704, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 228.71 W
2026/09/05 21:38:31.705, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 222.80 W
2026/09/05 21:38:36.705, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 238.46 W
2026/09/05 21:38:41.706, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 225.73 W
2026/09/05 21:38:46.707, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 232.17 W
2026/09/05 21:38:51.707, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.01 W
2026/09/05 21:38:56.708, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 227.71 W
2026/09/05 21:39:01.708, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 230.31 W
2026/09/05 21:39:06.709, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 237.35 W
2026/09/05 21:39:11.709, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 66, 228.34 W
2026/09/05 21:39:16.710, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.80 W
2026/09/05 21:39:21.710, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.23 W
2026/09/05 21:39:26.711, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.40 W
2026/09/05 21:39:31.711, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.12 W
2026/09/05 21:39:36.712, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.79 W
2026/09/05 21:39:41.712, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 236.11 W
2026/09/05 21:39:46.713, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 239.73 W
2026/09/05 21:39:51.714, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 222.87 W
2026/09/05 21:39:56.714, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 228.68 W
2026/09/05 21:40:01.715, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 230.75 W
2026/09/05 21:40:06.715, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.83 W
2026/09/05 21:40:11.716, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 229.53 W
2026/09/05 21:40:16.716, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.72 W
2026/09/05 21:40:21.717, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 231.95 W
2026/09/05 21:40:26.717, 0, NVIDIA L40S, 100 %, 100 %, 27969 MiB, 46068 MiB, 67, 233.97 W
